Year,Paraguay,Bolivia,Venezuela,Ecuador,Peru,Chile,Colombia,Argentina,Dominican Republic,Greenland,Antigua and Barbuda,Barbados,Jamaica,Puerto Rico,Trinidad and Tobago,"Virgin Islands, U.S.",Costa Rica,Honduras,Panama,Cuba,Guatemala,Nicaragua,Mexico,Canada,United States,New Zealand,Australia,Montenegro,Malta,"Macedonia, the former Yugoslav Republic of",Estonia,Slovenia,"Moldova, Republic of",Denmark,Iceland,Latvia,Norway,Sweden,Austria,Lithuania,Croatia,Portugal,Bosnia and Herzegovina,Serbia,Switzerland,Albania,Belarus,Belgium,Ireland,Greece,Czech Republic,Finland,Netherlands,Bulgaria,Hungary,Slovakia,Ukraine,Italy,Romania,Poland,Spain,United Kingdom,Germany,France,Russia,Macao,Qatar,Georgia,Hong Kong,Cyprus,Kuwait,Mongolia,Yemen,Bahrain,Israel,United Arab Emirates,Oman,Armenia,Syria,Azerbaijan,Jordan,South Korea,Iraq,Vietnam,China,Taiwan,Iran,Japan,Indonesia,Turkey,India,Central African Republic,Chad,Congo,Cameroon,Angola,Congo,South Africa
1900,1,2,2,3,4,5,8,5,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,28,257,5,7,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,8,0,0,3,4,3,2,1,8,1,3,3,5,15,3,7,27,15,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,3,0,5,7,0,0,0,0,0,0,0
1901,1,2,2,3,4,5,8,5,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,28,263,5,7,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,8,0,0,3,4,3,2,1,8,1,3,3,5,15,3,7,27,15,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,3,0,5,7,0,0,0,0,0,0,0
1902,1,2,2,3,4,5,8,5,2,0,0,0,0,0,0,0,0,1,1,2,1,1,11,28,264,5,9,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,8,0,0,3,4,3,2,1,8,1,3,3,5,15,3,7,27,15,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,3,0,5,7,0,0,0,0,0,0,0
1903,1,2,2,3,4,5,8,5,2,0,0,0,0,1,0,0,0,1,1,2,1,1,11,28,269,5,9,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,8,0,0,3,4,3,2,1,8,1,3,3,5,15,3,7,27,15,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,3,0,5,7,0,0,0,0,0,0,0
1904,1,2,2,3,4,5,8,5,2,0,0,0,0,1,0,0,0,1,1,2,1,1,11,28,269,5,9,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,1,8,0,0,3,4,3,2,1,8,2,3,3,5,15,3,8,28,16,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,0,3,0,5,7,0,0,0,0,0,0,0
1905,1,2,2,3,4,5,9,5,2,0,0,0,0,1,0,0,0,1,1,2,1,1,11,28,273,5,9,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,2,8,0,0,3,4,3,2,1,8,2,3,3,5,15,3,8,28,17,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,0,3,0,5,7,0,0,0,0,0,0,0
1906,1,2,2,3,4,5,9,5,2,0,0,0,0,1,0,0,0,1,1,2,1,1,11,29,279,5,9,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,2,8,0,0,3,4,3,2,1,8,2,3,3,5,15,3,9,28,17,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,0,3,0,5,7,0,0,0,0,0,0,0
1907,1,2,2,3,4,5,9,5,2,0,0,0,0,1,0,0,0,1,1,2,1,1,11,31,282,5,9,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,2,8,0,0,3,4,3,2,1,8,2,3,3,5,15,3,9,28,17,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1,0,4,0,5,7,0,0,0,0,0,0,0
1908,1,2,2,3,4,5,9,5,2,0,0,0,0,1,0,0,0,1,1,2,1,1,11,32,288,5,11,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,2,8,0,0,3,4,3,2,1,8,2,3,3,5,16,3,9,28,17,26,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1,0,5,0,5,7,0,0,0,0,0,0,0
1909,1,2,2,3,4,5,9,5,2,0,0,0,0,1,0,0,0,1,1,2,1,1,11,33,298,5,12,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,2,9,0,0,3,4,3,2,1,8,2,3,3,5,16,3,9,28,18,26,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,0,5,0,5,7,0,0,0,0,0,0,0
1910,1,2,2,3,4,5,9,5,2,0,0,0,0,1,0,0,0,1,1,2,1,1,11,35,305,5,13,0,2,0,1,1,0,0,0,0,1,2,3,1,1,1,0,2,9,0,0,3,4,3,2,1,8,2,3,3,5,16,3,9,28,18,26,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,13,1,0,5,0,5,7,0,0,0,0,0,0,0
1911,1,2,2,3,4,5,9,5,2,0,0,0,0,1,0,0,0,1,1,2,1,1,11,37,309,5,14,0,2,0,1,1,0,0,1,0,1,2,3,1,1,2,0,2,9,0,0,3,4,3,2,1,8,2,3,3,5,16,3,9,28,18,26,29,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,14,1,0,6,0,6,7,0,0,0,0,0,0,0
1912,1,2,2,3,4,5,9,5,2,0,0,0,0,1,0,0,0,1,1,2,1,1,11,37,311,5,14,0,2,0,1,1,0,0,1,0,1,2,3,1,1,2,0,2,9,0,0,3,4,3,2,1,8,2,5,3,5,16,3,9,28,18,26,29,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,14,2,0,6,0,6,7,0,0,0,0,0,0,0
1913,1,2,2,3,4,5,9,5,2,0,0,0,0,1,0,0,0,1,1,2,1,1,11,37,314,5,14,0,2,0,1,1,0,0,1,0,1,2,3,1,1,2,0,2,9,0,1,3,4,3,2,1,8,2,5,3,5,16,4,9,28,18,26,29,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,14,2,0,6,0,6,7,0,0,0,0,0,0,0
1914,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,1,11,37,315,5,14,0,2,0,1,1,0,0,1,0,1,2,3,1,1,2,0,2,9,0,1,3,4,3,2,1,8,2,5,3,5,16,4,9,28,18,27,29,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,14,2,0,6,0,6,7,0,0,0,0,0,0,0
1915,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,1,11,37,317,5,14,0,2,0,1,1,0,0,1,0,1,2,3,1,1,2,0,2,9,0,1,3,4,3,2,1,8,2,5,3,5,16,4,9,29,18,27,29,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,14,3,0,6,0,6,7,0,0,0,0,0,0,0
1916,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,1,11,37,319,5,15,0,2,0,1,1,0,0,1,0,1,2,3,1,1,2,0,2,9,0,1,3,4,3,2,1,8,2,5,3,5,16,4,9,29,18,27,29,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,14,3,0,6,0,6,8,0,0,0,0,0,0,0
1917,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,2,12,37,321,5,15,0,2,0,1,1,0,0,1,0,1,2,3,1,1,2,0,2,9,0,1,3,4,3,2,2,8,3,5,3,5,16,4,9,29,18,27,29,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,14,3,0,6,0,6,8,0,0,0,0,0,0,0
1918,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,2,12,37,323,5,15,0,2,0,1,1,0,0,1,0,1,2,3,1,1,2,0,2,9,0,1,3,4,3,2,2,8,3,5,3,6,16,4,10,29,18,27,29,13,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,14,3,0,7,0,6,8,0,0,0,0,0,0,2
1919,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,2,12,37,325,5,15,0,2,0,1,2,0,0,1,1,1,2,3,1,1,2,0,2,9,0,1,3,4,3,3,2,8,3,5,4,6,16,5,13,29,18,28,29,14,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,15,4,1,7,0,6,8,0,0,0,0,0,0,2
1920,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,2,12,37,325,5,15,0,2,0,1,2,0,0,1,1,1,2,3,1,1,2,0,2,9,0,1,3,4,3,3,3,8,4,6,4,6,17,6,13,29,19,28,29,16,0,0,1,1,0,0,0,0,0,1,0,0,3,0,3,0,1,0,2,16,4,1,8,0,6,9,0,0,0,0,0,0,2
1921,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,2,12,37,326,5,15,0,2,0,1,2,0,0,1,1,1,2,3,1,1,2,0,2,9,0,2,3,4,3,3,3,8,4,7,4,6,17,6,13,29,19,28,29,18,0,0,1,1,0,0,0,0,0,1,0,0,4,0,3,0,1,0,2,17,4,1,8,0,6,9,0,0,0,0,0,0,2
1922,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,2,13,37,328,5,15,0,2,0,1,2,0,0,1,1,1,2,3,2,1,2,0,2,9,0,2,3,4,3,3,3,8,4,7,4,6,17,6,13,29,19,28,29,18,0,0,1,1,0,0,0,0,0,1,0,0,5,0,3,0,1,0,2,17,4,1,9,0,6,9,0,0,0,0,0,0,3
1923,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,2,14,37,332,5,15,0,2,0,1,2,0,0,1,1,1,2,3,2,1,2,0,2,9,0,2,3,4,3,3,3,9,4,7,4,6,18,6,13,29,19,28,29,18,0,0,2,1,0,0,0,0,0,1,0,0,5,1,4,0,1,0,2,17,4,1,9,0,6,10,0,0,0,0,0,0,3
1924,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,2,14,37,333,5,15,0,2,0,1,2,0,0,1,1,1,2,3,2,1,2,0,2,9,0,2,3,4,3,3,3,9,4,7,4,6,20,6,13,29,19,28,29,18,0,0,2,1,0,0,0,0,0,1,0,0,5,1,4,0,2,0,2,19,5,1,9,0,6,10,0,0,0,0,0,0,3
1925,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,2,14,39,339,5,15,0,2,0,1,2,0,0,1,1,1,2,3,2,1,2,0,2,9,0,2,3,4,4,3,3,9,4,7,4,6,20,6,14,29,19,28,29,18,0,0,2,1,0,0,0,0,0,2,0,0,5,1,4,0,2,0,2,19,5,1,9,0,6,10,0,0,0,0,0,0,3
1926,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,2,14,39,339,5,15,0,2,0,1,2,0,0,1,1,1,2,3,2,1,2,0,2,9,0,2,3,4,4,3,3,9,4,7,4,6,20,6,15,29,20,28,29,18,0,0,2,1,0,0,0,0,0,2,0,0,5,1,4,0,2,0,2,19,5,1,9,0,7,10,0,0,0,0,0,0,3
1927,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,2,14,39,347,6,15,0,2,0,1,2,0,0,1,1,1,2,3,2,1,2,0,2,9,0,2,3,4,4,3,3,9,4,7,4,6,20,6,15,29,20,28,29,18,0,0,2,1,0,0,0,0,0,2,0,0,5,1,4,0,3,0,2,19,5,1,9,0,7,10,0,0,0,0,0,0,3
1928,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,2,14,39,349,6,15,0,2,0,1,2,0,0,1,1,1,2,3,2,1,2,0,2,9,0,2,3,4,4,3,3,9,4,7,4,6,20,6,15,29,20,28,29,18,0,0,2,1,0,0,0,0,0,2,0,0,5,1,4,0,3,0,2,20,5,3,10,0,7,10,0,0,0,0,0,0,3
1929,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,2,14,39,353,6,15,0,2,0,1,2,0,0,1,1,1,2,3,2,1,2,0,2,9,0,2,3,4,4,3,3,9,4,7,4,6,20,6,15,29,20,28,29,18,0,0,2,1,0,0,0,0,0,2,0,0,5,1,4,0,3,0,2,21,5,4,11,0,7,10,0,0,0,0,0,0,3
1930,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,2,14,39,354,6,15,0,2,0,1,2,0,0,1,1,1,2,3,2,1,3,0,2,9,0,2,3,4,4,3,3,9,4,7,4,6,20,6,15,29,20,28,29,18,0,0,2,1,0,0,0,0,0,2,0,0,6,1,5,0,3,0,2,21,5,4,11,0,7,10,0,0,0,0,0,0,4
1931,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,2,14,39,356,6,15,0,2,0,1,2,0,0,1,1,1,2,3,2,1,3,0,2,9,0,2,3,4,4,3,3,9,4,7,4,6,20,6,15,29,20,28,29,18,0,0,2,1,0,0,0,0,0,2,0,0,6,1,5,0,3,0,2,22,6,4,12,0,7,10,0,0,0,0,0,0,4
1932,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,2,14,39,356,6,15,0,2,0,1,2,0,0,1,1,1,2,3,2,1,3,0,2,9,0,2,3,4,4,3,3,9,4,7,4,6,20,6,15,29,20,28,29,18,0,0,2,1,0,0,0,0,0,2,0,0,6,1,5,0,3,0,2,22,6,4,12,0,7,10,0,0,0,0,0,0,4
1933,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,2,15,39,358,6,15,0,2,0,1,2,0,0,1,1,1,2,3,2,1,3,0,2,9,0,2,3,4,4,3,3,9,4,7,4,6,20,6,15,29,20,28,29,18,0,0,2,1,0,0,0,0,0,2,0,0,7,1,5,0,3,0,2,22,6,4,12,0,7,10,0,0,0,0,0,0,4
1934,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,1,2,1,2,15,39,359,6,15,0,2,0,1,2,0,1,1,1,1,2,3,2,1,3,0,2,9,0,2,3,4,4,3,3,9,4,7,4,6,20,6,15,29,20,28,29,18,0,0,2,1,0,0,0,0,0,3,0,0,7,1,6,0,3,0,2,22,6,6,12,0,7,10,0,0,0,0,0,0,4
1935,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,2,2,1,2,15,39,361,6,15,0,2,0,1,2,0,1,1,1,1,2,3,2,1,3,0,2,9,0,2,3,4,4,3,3,9,4,7,4,6,20,6,15,29,20,28,29,18,0,0,2,1,0,0,0,0,0,3,0,0,8,1,6,0,4,0,2,22,6,6,12,0,7,10,0,0,0,0,0,0,4
1936,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,2,2,1,2,16,39,361,6,15,0,2,0,1,2,0,1,1,1,1,2,3,2,1,3,0,2,9,0,2,3,4,4,3,3,9,4,7,4,6,20,6,15,29,20,28,29,18,0,0,2,1,0,0,0,0,0,3,0,0,8,1,6,0,4,0,2,22,6,6,12,0,7,10,0,0,0,0,0,0,4
1937,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,2,2,1,2,17,39,362,6,15,0,2,0,1,2,0,1,1,1,1,2,3,2,1,3,0,2,9,0,2,3,4,4,3,3,9,4,7,5,6,20,7,16,29,20,28,29,18,0,0,2,1,0,0,0,0,0,3,0,0,8,1,6,0,4,0,2,22,6,6,12,0,7,11,0,0,0,0,0,0,4
1938,1,2,2,3,4,5,9,6,2,0,0,0,0,1,0,0,0,1,2,2,1,2,17,39,363,6,16,0,2,0,1,2,0,1,1,1,1,2,3,2,1,3,0,2,9,0,2,3,4,4,3,3,9,4,7,5,6,20,7,16,29,20,28,29,18,0,0,2,1,0,0,0,0,0,3,0,0,8,1,7,0,4,0,2,23,6,6,12,0,7,11,0,0,0,0,0,0,4
1939,1,2,2,3,4,5,9,7,2,0,0,0,0,1,0,0,0,1,2,2,1,2,17,39,364,6,16,0,2,0,1,2,0,1,1,1,1,2,3,2,1,3,0,2,9,0,2,3,4,4,3,3,9,4,7,5,6,20,7,16,29,20,28,29,18,0,0,2,1,0,0,0,0,0,3,0,0,8,1,7,0,5,0,2,23,6,7,13,0,7,11,0,0,0,0,0,0,4
1940,1,2,2,3,4,5,9,7,2,0,0,0,0,1,0,0,1,1,2,2,1,2,18,39,364,6,16,0,2,0,1,2,1,1,1,1,1,2,3,2,1,3,0,2,9,0,2,3,4,4,3,3,9,4,7,6,6,20,7,16,30,20,28,29,18,0,0,2,1,0,0,0,0,0,3,0,0,8,1,7,0,5,0,2,24,6,7,13,0,7,11,0,0,0,0,0,0,4
1941,1,2,2,3,4,5,10,7,2,0,0,0,0,1,0,0,1,1,2,2,1,2,18,39,366,6,16,0,2,0,1,2,1,1,1,1,1,2,3,2,1,3,0,2,9,0,2,3,4,4,3,3,9,4,7,6,6,20,7,16,30,20,28,29,18,0,0,2,1,0,0,0,0,0,3,0,0,8,1,7,0,5,0,2,24,6,7,14,0,7,11,0,0,0,0,0,0,4
1942,1,2,2,3,4,5,10,7,2,0,0,0,0,1,0,0,1,1,2,2,1,2,19,39,366,6,16,0,2,0,1,2,1,1,1,1,1,2,3,2,1,3,0,2,9,0,2,3,4,4,3,3,9,4,7,6,6,20,7,16,30,20,28,29,18,0,0,2,1,0,0,1,0,0,3,0,0,8,1,7,0,5,0,3,24,6,7,14,0,7,11,0,0,0,0,0,0,4
1943,1,2,2,3,4,5,11,7,2,0,0,0,0,1,0,0,1,1,2,2,1,2,19,39,366,6,16,0,2,0,1,2,1,1,1,1,1,2,3,2,1,3,0,2,9,0,2,3,4,4,3,3,9,4,7,6,6,20,7,16,30,20,28,29,18,0,0,2,1,0,0,1,0,0,3,0,0,8,1,7,0,5,0,3,24,6,7,14,0,7,12,0,0,0,0,0,1,4
1944,1,2,2,3,4,5,11,7,2,0,0,0,0,1,0,0,1,1,2,2,1,2,20,39,367,6,16,0,2,0,1,2,1,1,1,1,1,2,3,2,1,3,0,2,9,0,2,3,4,4,3,3,9,4,7,6,6,20,7,18,30,20,28,29,18,0,0,2,1,0,0,1,0,0,3,0,0,8,1,7,0,5,0,3,24,6,7,14,0,7,12,0,0,0,0,0,1,4
1945,1,2,2,3,4,5,13,7,2,0,0,0,0,1,0,0,1,1,2,2,1,2,20,39,368,6,16,0,2,0,1,2,1,1,1,1,1,2,3,3,1,3,0,2,9,0,3,3,4,4,4,3,9,6,7,6,6,20,10,25,31,20,28,29,18,0,0,2,1,0,0,1,0,0,3,0,0,9,1,7,0,6,0,4,24,7,7,14,1,7,12,0,0,0,0,0,1,4
1946,1,2,2,3,4,5,13,7,2,0,0,0,0,1,0,0,1,1,2,2,1,2,20,39,374,6,17,0,2,0,1,2,1,1,1,1,2,2,3,3,1,3,0,2,9,0,3,3,4,4,5,3,9,6,7,6,6,20,10,27,31,20,30,29,18,0,0,2,1,0,0,1,0,0,3,0,0,9,1,8,0,11,0,4,25,9,12,14,1,8,13,0,0,0,0,0,1,4
1947,1,2,2,3,4,6,13,7,2,0,0,0,0,1,0,0,1,1,2,3,1,2,20,39,380,6,17,0,2,0,1,2,1,1,1,1,2,2,3,3,1,3,0,2,9,0,3,3,4,4,6,3,9,6,7,6,6,20,11,27,31,20,31,29,18,0,0,2,1,0,0,1,0,0,3,0,0,9,1,8,0,14,0,5,25,9,13,14,1,8,15,0,0,0,0,0,1,4
1948,1,2,2,3,4,7,15,7,2,0,0,1,1,1,1,0,1,1,2,3,1,2,20,40,383,6,17,0,2,0,1,2,1,1,1,1,2,2,3,3,1,3,0,2,9,0,3,3,4,4,6,3,9,6,7,6,6,20,13,29,31,21,34,29,18,0,0,2,1,0,0,1,0,0,3,0,0,9,1,8,0,16,0,5,25,9,13,14,1,8,16,0,0,0,0,0,1,4
1949,1,2,2,3,4,7,15,7,2,0,0,1,1,1,1,0,1,1,2,3,1,2,20,40,384,6,18,0,2,1,1,2,1,1,1,1,2,2,3,3,1,3,1,2,9,0,3,3,4,4,6,3,9,6,9,9,6,20,14,31,31,21,34,29,18,0,0,2,1,0,0,1,0,0,3,0,0,9,1,8,0,16,0,5,27,10,19,68,2,8,20,0,0,0,0,0,1,4
1950,1,2,2,3,4,7,15,7,2,0,0,1,1,1,1,0,1,1,2,3,1,2,21,40,386,6,18,0,2,1,1,2,1,1,1,1,2,2,3,5,1,3,1,2,9,0,3,3,4,4,7,4,9,6,9,9,6,20,15,36,31,21,34,29,18,0,0,2,1,0,0,2,0,0,3,0,0,9,1,9,0,16,0,5,28,10,19,69,4,8,21,0,0,0,0,0,1,5
1951,1,2,2,3,4,7,15,7,2,0,0,1,1,1,1,0,1,1,2,3,1,2,21,40,386,6,20,0,2,1,2,2,1,1,1,1,2,2,3,5,1,3,1,2,9,2,3,3,4,4,7,4,9,6,11,9,6,20,15,38,31,21,34,29,19,0,0,2,1,0,0,2,0,0,3,0,0,9,1,9,0,17,0,7,29,10,19,69,4,8,22,0,0,0,0,0,1,6
1952,1,2,2,3,4,7,15,7,2,0,0,1,1,1,1,0,1,1,2,4,1,2,21,40,386,6,20,0,2,1,2,2,1,1,1,1,2,2,3,5,1,3,1,2,9,2,3,3,4,4,9,4,10,6,12,13,6,20,15,38,31,21,34,29,19,0,0,2,1,0,0,2,0,0,3,0,0,9,1,9,0,20,0,7,31,10,19,69,9,8,23,0,0,0,0,0,1,6
1953,1,2,2,3,4,7,16,7,2,0,0,1,1,1,1,0,1,1,2,4,1,2,22,40,386,6,20,0,2,1,2,2,1,1,1,1,2,2,3,5,1,3,1,2,9,2,3,3,4,4,10,4,10,7,13,14,6,20,15,39,31,21,35,29,19,0,0,2,1,0,0,2,0,0,3,0,0,9,1,9,0,20,0,7,32,10,19,69,9,8,23,0,0,0,0,0,1,6
1954,1,2,2,3,4,7,16,7,2,0,0,1,1,1,1,0,1,1,2,4,1,2,23,41,388,6,21,0,2,1,2,2,1,1,1,2,2,3,3,5,1,3,1,2,9,2,3,3,4,4,10,4,10,7,13,14,7,20,15,40,31,21,35,29,19,0,0,2,1,0,0,2,0,0,3,0,0,9,1,9,0,20,0,7,32,11,19,69,11,8,24,0,0,0,0,0,2,6
1955,1,2,2,3,4,7,17,7,2,0,0,1,1,1,1,0,1,1,2,4,1,2,23,41,388,6,21,0,2,1,2,2,1,1,1,2,2,3,3,5,1,3,1,2,9,2,3,3,4,4,10,4,10,7,13,14,7,20,15,40,31,21,35,29,19,0,0,2,1,0,0,2,0,0,4,0,0,9,1,9,0,20,0,8,32,11,20,69,13,11,27,0,0,0,0,0,3,6
1956,1,2,2,3,4,7,17,9,2,0,0,1,1,1,1,0,1,1,2,4,1,2,24,41,392,6,21,0,2,1,2,2,1,1,1,2,2,3,3,5,1,3,1,2,9,2,3,3,4,4,10,4,11,7,13,14,7,20,15,40,31,21,35,29,19,0,0,2,1,0,0,2,0,0,5,0,0,9,1,9,0,20,0,11,33,12,20,69,15,12,29,0,0,0,0,0,3,6
1957,1,2,2,3,4,7,17,9,2,0,0,1,1,1,1,0,1,1,2,4,1,2,26,42,403,6,21,0,2,1,2,2,1,1,1,2,2,3,3,5,1,3,1,2,9,4,3,3,5,4,10,4,11,7,13,14,7,20,15,40,31,22,35,29,23,0,0,2,1,0,0,2,0,0,5,0,0,9,1,9,0,20,1,14,33,12,20,69,19,13,32,0,0,0,0,0,3,6
1958,1,2,2,3,4,7,20,9,2,0,0,1,1,1,1,0,1,1,2,4,1,2,27,42,407,6,22,0,2,1,2,2,1,1,1,2,2,3,3,5,1,3,1,2,9,4,3,3,5,4,10,5,11,7,13,14,7,20,15,40,31,22,35,29,24,0,0,2,1,0,0,2,0,0,5,0,0,9,2,9,0,20,1,14,34,13,21,69,19,14,35,0,0,0,0,0,3,6
1959,1,2,2,3,4,7,20,9,2,0,0,1,1,1,1,0,1,1,2,4,1,2,27,43,409,6,22,0,2,1,2,2,1,1,1,2,2,3,3,5,1,3,1,2,9,4,3,3,5,4,10,5,11,7,13,15,7,21,15,40,31,22,35,29,26,0,0,2,1,0,0,2,0,1,5,0,0,9,2,9,0,20,1,16,34,13,23,69,21,14,35,0,0,0,0,0,3,6
1960,1,2,2,3,4,7,22,9,2,0,0,1,1,1,1,0,1,1,2,4,1,3,27,44,415,6,22,0,2,1,2,2,1,1,1,2,2,4,3,5,1,3,1,3,9,4,3,3,5,4,10,5,11,7,13,15,7,21,16,40,32,22,35,29,26,0,0,2,1,0,0,2,0,1,5,0,0,9,2,9,0,20,1,17,34,13,23,69,23,14,40,0,0,0,0,0,3,6
1961,1,2,2,3,4,8,22,9,2,0,0,1,1,1,1,0,1,1,2,4,2,3,27,44,419,6,22,0,2,1,2,2,1,1,1,2,2,4,3,5,1,3,1,3,9,4,4,3,5,4,10,5,12,7,13,15,7,21,16,40,32,24,35,29,26,0,0,2,1,0,0,2,0,1,5,0,0,9,2,10,0,20,1,17,34,13,23,69,24,14,41,0,0,0,0,0,3,6
1962,1,2,2,3,4,8,24,10,2,0,0,1,1,1,1,1,1,1,2,4,2,3,27,44,421,6,22,0,2,1,2,2,1,1,1,2,2,4,5,5,1,3,1,3,9,4,4,3,5,4,10,5,12,8,14,15,7,21,17,40,33,25,38,29,26,0,0,2,1,0,0,2,0,1,5,0,0,9,2,10,1,20,1,18,34,14,23,69,32,14,50,0,0,0,1,1,3,6
1963,1,2,2,3,4,8,24,10,2,0,0,1,1,1,1,1,1,1,2,4,2,3,27,47,428,6,22,0,2,1,2,2,1,1,1,2,2,4,5,5,1,3,1,3,9,4,4,3,5,4,10,5,12,9,14,15,7,21,17,40,34,27,39,29,26,0,0,2,2,0,0,2,0,1,6,0,0,9,2,10,1,20,2,18,34,15,23,69,41,14,50,0,0,0,1,1,4,6
1964,1,2,2,3,4,8,24,10,2,0,0,1,1,1,1,1,1,1,2,4,2,4,27,49,433,7,24,0,2,1,2,2,1,1,1,2,2,4,5,5,1,3,1,3,9,4,4,3,5,5,10,5,12,10,14,15,7,21,17,40,34,33,39,30,26,0,0,2,2,0,0,2,0,1,6,0,0,9,2,10,1,20,3,18,34,15,23,69,48,14,57,0,0,0,1,1,4,6
1965,1,2,2,3,4,8,24,10,2,0,0,1,1,1,1,1,1,1,3,4,2,4,27,52,448,7,24,0,2,1,2,2,1,1,1,2,2,5,5,5,1,3,1,4,9,4,4,6,5,5,10,5,12,10,14,15,8,21,18,41,34,33,40,31,26,0,0,2,2,1,0,2,0,1,6,0,0,9,2,10,1,20,3,18,34,15,25,70,52,14,62,0,0,0,1,1,4,6
1966,1,2,2,3,4,8,24,10,2,0,0,1,1,1,1,1,1,1,3,4,4,4,27,54,450,7,25,0,2,1,2,2,1,2,1,2,2,5,5,5,1,3,1,4,9,4,4,6,5,5,10,8,12,10,14,15,8,21,18,42,34,39,41,31,26,0,0,2,2,1,1,2,0,1,6,0,0,9,2,10,1,20,3,21,34,15,26,71,52,16,62,0,0,0,1,1,4,6
